SalePrice,MSSubClass,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF
194500,60,9453,7,7,1993,2003,0,402,594,996,1014,730,1744,0,2,1,3,7,0,1993,2,457,370,70
318000,20,12030,8,5,2007,2007,254,0,1694,1694,1694,0,1694,0,2,0,3,7,0,2007,3,818,168,228
113000,50,8741,6,4,1945,1950,0,94,641,735,798,689,1487,0,1,1,3,7,1,1949,1,220,0,140
262500,20,9000,8,5,2008,2008,36,1078,488,1566,1566,0,1566,1,2,0,3,7,0,2008,2,750,144,168
110500,30,3880,5,9,1945,1997,0,329,357,686,866,0,866,0,1,0,2,4,0,1980,0,0,58,42
79000,50,5000,5,4,1900,1950,0,0,540,540,889,551,1440,0,1,0,3,6,0,1940,1,352,0,0
120000,160,10762,6,6,1980,1980,0,0,626,626,626,591,1217,0,1,1,3,6,1,1980,1,288,0,28
205000,60,8880,7,5,1994,2002,0,695,253,948,1222,888,2110,1,2,1,3,8,2,1994,2,463,0,130
241500,20,10400,7,5,1988,1988,102,929,916,1845,1872,0,1872,0,2,0,3,6,1,1988,2,604,197,39
137000,190,9142,6,8,1910,1950,0,0,1020,1020,908,1020,1928,0,2,0,4,9,0,1910,1,440,0,60
140000,20,11310,6,5,1954,1954,0,0,1367,1367,1375,0,1375,0,1,0,2,5,1,1954,2,451,0,30
180000,60,11317,7,5,2003,2003,101,0,840,840,840,828,1668,0,2,1,3,8,0,2003,2,500,144,68
277000,50,159000,6,7,1958,2006,472,697,747,1444,1444,700,2144,0,2,0,4,7,2,1958,2,389,0,98
76500,30,5350,3,2,1940,1966,0,0,728,728,1306,0,1306,0,1,0,3,6,0,1980,0,0,263,0
235000,120,4750,8,5,2006,2007,481,1573,0,1573,1625,0,1625,1,2,0,2,5,1,2006,2,538,123,0
173000,60,8366,6,5,2004,2004,0,0,798,798,798,842,1640,0,2,1,3,6,0,2004,2,520,138,45
158000,80,9350,6,7,1964,1991,108,270,452,1302,1302,0,1302,0,2,0,3,7,0,1964,1,309,333,0
145000,20,8400,5,6,1957,1957,0,922,392,1314,1314,0,1314,1,1,0,3,5,0,1957,1,294,250,0
230000,60,8738,7,5,1999,1999,302,0,975,975,1005,1286,2291,0,2,1,4,8,1,1999,2,429,192,0
207500,60,8791,6,5,2003,2003,0,503,361,864,864,864,1728,0,2,1,3,7,0,2003,2,673,216,56
220000,20,8814,7,5,2006,2006,180,1334,270,1604,1604,0,1604,1,2,1,3,8,1,2006,2,660,123,110
231500,60,12435,7,5,2001,2001,172,361,602,963,963,829,1792,0,2,1,3,7,1,2001,2,564,0,96
97000,20,12702,5,5,1956,1956,0,0,0,0,882,0,882,0,1,0,2,4,0,1956,1,308,0,45
176000,80,19296,6,5,1962,1962,399,672,0,1362,1382,0,1382,1,1,0,3,6,1,1991,2,884,0,0
276000,60,9588,8,5,2007,2007,270,0,1482,1482,1482,1092,2574,0,2,1,3,10,1,2007,3,868,0,148
151000,80,8471,6,7,1977,1995,46,506,0,506,1212,0,1212,1,1,0,3,6,1,1978,2,492,292,12
130000,50,5500,5,7,1929,2001,0,234,0,926,926,0,1316,1,1,0,3,6,0,1974,2,484,0,0
73000,30,5232,5,5,1925,2004,0,0,680,680,764,0,764,0,1,0,2,4,0,1965,2,504,0,0
175500,20,12090,6,6,1981,1981,210,588,606,1422,1422,0,1422,0,2,0,3,7,1,1981,2,576,276,0
185000,60,11207,6,5,1997,1997,0,714,88,802,802,709,1511,1,2,1,3,8,1,1997,2,413,95,75
179500,75,8400,5,8,1939,1997,0,378,342,720,1052,720,2192,0,2,1,4,8,1,1939,1,240,262,24
120500,30,6900,5,6,1940,1955,0,403,212,740,778,0,778,0,1,0,2,4,1,1966,1,924,0,25
148000,20,7917,6,7,1976,1976,174,751,392,1143,1113,0,1113,1,1,1,3,6,1,1987,1,504,370,30
266000,60,10728,8,5,2006,2006,0,0,1095,1095,1095,844,1939,0,2,1,3,8,1,2006,3,1053,192,51
241500,20,39104,7,7,1954,2005,0,226,96,1385,1363,0,1363,1,1,0,2,5,2,1954,2,439,81,0
290000,60,11764,8,7,1999,2007,348,524,628,1152,1164,1106,2270,0,2,1,4,9,1,1999,3,671,132,57
139000,20,9600,6,6,1958,1988,183,620,0,1240,1632,0,1632,1,2,0,3,6,1,1958,1,338,289,0
124500,20,8314,5,7,1982,1982,0,546,270,816,816,0,816,0,1,0,2,5,0,1982,1,264,168,0
205000,50,7264,7,7,1925,2007,0,0,952,952,952,596,1548,0,2,1,3,5,0,1978,2,672,74,0
201000,20,9196,7,5,2003,2003,0,0,1560,1560,1560,0,1560,0,2,0,3,7,0,2003,2,573,100,150
141000,20,19138,4,5,1951,1951,0,120,744,864,864,0,864,0,1,0,2,4,0,1951,2,400,0,0
415298,20,14450,9,5,2006,2007,315,0,2121,2121,2121,0,2121,0,2,1,3,8,1,2007,3,732,124,98
192000,60,10005,7,5,1977,1977,299,392,768,1160,1156,866,2022,0,2,1,4,8,1,1977,2,505,288,117
228500,60,11287,7,6,1989,1989,340,421,386,807,1175,807,1982,0,2,1,3,7,1,1989,2,575,0,84
185000,20,7200,6,5,2006,2006,68,905,357,1262,1262,0,1262,0,2,0,2,5,0,2006,2,572,0,120
207500,120,5063,7,5,2007,2008,166,904,410,1314,1314,0,1314,1,2,0,2,6,1,2008,2,626,172,62
244600,20,9612,8,5,2008,2009,72,0,1468,1468,1468,0,1468,0,2,0,3,6,1,2008,3,898,210,150
179200,120,8012,6,5,1992,1992,0,430,1145,1575,1575,0,1575,1,2,0,2,5,0,1992,2,529,0,0
164700,160,4251,7,5,2006,2007,0,0,625,625,625,625,1250,0,2,1,2,5,0,2006,2,528,0,54
159000,50,9786,6,7,1962,1981,0,600,312,912,1085,649,1734,0,1,1,3,7,1,1962,2,440,0,0
88000,20,8125,4,4,1971,1971,0,614,244,858,858,0,858,0,1,0,3,5,0,1980,0,0,0,0
122000,20,9819,5,5,1967,1967,31,450,432,882,900,0,900,0,1,0,3,5,0,1970,1,280,0,0
153575,70,8730,6,7,1915,2003,0,0,698,698,698,698,1396,0,1,0,3,7,0,2003,1,384,0,0
233230,60,15611,8,5,2006,2006,0,0,1079,1079,1079,840,1919,0,2,1,3,8,1,2006,2,685,0,51
135900,190,5687,5,6,1912,2000,0,210,570,780,936,780,1716,1,2,0,6,9,0,1980,0,0,0,184
131000,50,11409,5,4,1949,2008,0,292,476,768,1148,568,1716,0,1,1,3,8,1,1949,1,281,0,0
235000,60,16659,7,7,1977,1994,34,795,0,795,1468,795,2263,1,2,1,3,9,1,1977,2,539,0,250
167000,20,9600,6,5,1953,1953,238,1285,131,1416,1644,0,1644,1,1,0,3,7,2,1953,2,418,110,0
142500,80,7937,6,6,1984,1984,0,819,184,1003,1003,0,1003,1,1,0,3,6,0,1984,2,588,120,0
152000,50,13710,5,5,1950,1950,0,420,490,910,910,648,1558,0,1,1,4,6,0,1950,1,282,289,0
239000,60,7399,7,5,1997,1998,1600,649,326,975,975,975,1950,0,2,1,3,7,1,1997,2,576,0,10
175000,60,11700,6,6,1968,1968,365,384,143,702,1041,702,1743,0,1,2,3,7,1,1968,2,539,224,0
158500,20,14000,6,8,1950,2004,0,0,1092,1092,1152,0,1152,0,1,0,3,6,1,1950,1,300,0,36
157000,190,15750,5,5,1953,1953,56,841,324,1165,1336,0,1336,1,1,0,2,5,2,1953,1,375,0,0
267000,60,16226,8,5,1998,1999,0,281,747,1028,1210,1242,2452,0,2,1,4,9,1,1998,2,683,208,50
205000,20,13704,7,5,2001,2002,150,0,1541,1541,1541,0,1541,0,2,0,3,6,1,2001,3,843,468,81
149900,20,9800,5,7,1972,1972,0,894,0,894,894,0,894,1,1,0,3,5,0,1975,2,552,256,0
295000,75,18386,7,9,1880,2002,0,0,1470,1470,1675,1818,3493,0,3,0,3,10,1,2003,3,870,302,0
305900,20,10386,8,5,2004,2005,246,1464,536,2000,2000,0,2000,1,2,0,3,8,0,2004,3,888,168,0
225000,60,13474,7,5,1990,1991,246,700,0,700,1122,1121,2243,1,2,1,4,8,1,1990,3,746,127,44
89500,50,7920,6,7,1920,1950,0,0,319,319,1035,371,1406,0,1,0,3,6,0,1980,0,0,0,144
82500,30,12342,4,5,1940,1950,0,262,599,861,861,0,861,0,1,0,1,4,0,1961,2,539,158,0
360000,20,12378,9,5,2003,2004,0,1274,622,1896,1944,0,1944,1,2,0,3,8,3,2003,3,708,208,175
165600,60,7685,6,5,1993,1994,112,518,179,697,697,804,1501,0,2,1,3,6,1,1993,2,420,190,63
132000,20,8000,6,6,1948,2002,0,680,292,972,972,0,972,1,1,0,2,5,1,1948,1,240,0,0
119900,190,7800,5,7,1939,1950,0,507,286,793,793,325,1118,1,1,0,3,5,1,1939,2,410,0,0
375000,20,215245,7,5,1965,1965,0,1236,80,2136,2036,0,2036,2,2,0,3,8,2,1965,2,513,0,0
178000,70,9600,7,7,1925,1990,0,16,712,728,832,809,1641,0,1,1,3,6,1,1925,2,546,0,0
188500,60,7795,7,5,2004,2005,0,425,291,716,716,716,1432,1,2,1,3,6,1,2004,2,432,100,51
260000,60,13005,7,7,1980,1980,278,692,153,845,1153,1200,2353,1,2,1,4,10,1,1983,2,484,288,195
270000,60,9000,8,5,2006,2006,0,0,1088,1088,1088,871,1959,0,2,1,3,8,1,2006,3,1025,208,46
260000,60,9900,7,5,1993,1993,256,987,360,1347,1372,1274,2646,1,2,1,4,9,1,1993,3,656,340,60
187500,80,14115,7,5,1980,1980,225,1036,336,1372,1472,0,1472,1,2,0,3,6,2,1980,2,588,233,48
342643,60,16259,9,5,2006,2006,370,0,1249,1249,1249,1347,2596,0,3,1,4,9,0,2006,3,840,240,154
354000,60,12099,8,5,2004,2004,388,970,166,1136,1136,1332,2468,1,2,1,4,10,1,2004,3,872,184,154
301000,60,10380,7,5,1986,1987,172,28,0,1502,1553,1177,2730,1,2,1,4,8,1,1987,2,576,201,96
126175,20,5820,3,8,1955,2005,0,256,906,1162,1163,0,1163,1,1,0,3,6,0,1955,1,220,142,98
242000,80,11275,7,7,1967,2007,300,0,710,710,1898,1080,2978,0,2,1,5,11,1,1961,2,564,240,0
87000,45,5000,5,6,1941,1950,0,116,604,720,803,0,803,0,1,0,2,5,0,1941,2,360,0,0
324000,120,10846,8,5,1993,1993,0,1619,100,1719,1719,0,1719,2,1,1,1,6,2,1993,2,473,122,30
145250,20,11600,6,5,1960,1960,175,565,818,1383,1383,0,1383,0,1,1,3,7,0,1960,1,292,0,45
214500,75,11888,6,6,1916,1994,0,0,844,844,1445,689,2134,0,2,0,5,10,0,1930,2,441,0,60
78000,70,6402,5,5,1920,1950,0,0,596,596,596,596,1192,0,1,0,3,6,0,1920,1,189,0,0
119000,90,10624,5,4,1964,1964,84,40,1424,1728,1728,0,1728,0,2,0,6,10,0,2002,1,352,155,0
139000,20,8176,5,6,1958,1992,0,846,210,1056,1056,0,1056,1,1,0,3,6,0,1958,1,308,0,0
284000,20,10655,8,5,2003,2004,296,1124,1603,3206,1629,0,1629,1,2,0,3,7,1,2003,3,880,0,0
207000,120,8198,7,5,2004,2004,146,720,638,1358,1358,0,1358,1,2,0,2,6,1,2004,2,484,192,30
192000,60,9042,6,5,1998,1998,0,828,115,943,943,695,1638,1,2,1,3,7,2,1998,2,472,100,38
228950,190,164660,5,6,1965,1965,0,1249,103,1499,1619,167,1786,2,2,0,3,7,2,1965,2,529,670,0
377426,20,14157,9,5,2005,2006,200,1249,673,1922,1922,0,1922,1,2,0,3,8,1,2005,3,676,178,51
214000,20,9135,7,5,2002,2003,113,810,726,1536,1536,0,1536,1,2,0,3,7,0,2002,2,532,192,74
202500,20,14145,7,7,1984,1998,0,213,995,1208,1621,0,1621,1,2,0,3,8,0,1984,2,440,108,45
155000,20,12400,6,7,1958,1998,176,585,630,1215,1215,0,1215,0,1,0,3,6,0,1958,1,297,0,0
202900,60,14191,8,5,2002,2002,0,0,967,967,993,915,1908,0,2,1,4,9,0,2002,2,431,135,0
82000,20,8400,4,4,1950,1950,0,0,721,721,841,0,841,0,1,0,2,4,0,1950,1,294,250,0
87500,90,8544,3,4,1949,1950,340,0,0,0,1040,0,1040,0,2,0,2,6,0,1949,2,400,0,0
266000,120,8849,9,5,2005,2005,616,28,1656,1684,1684,0,1684,0,2,0,2,6,1,2005,2,564,495,72
85000,160,2592,5,3,1976,1976,0,129,175,536,536,576,1112,0,1,1,3,4,0,1976,1,336,182,0
140200,50,6435,6,5,1939,1950,0,0,972,972,972,605,1577,0,1,0,3,6,1,1939,1,312,0,0
151500,20,12772,6,8,1960,1998,0,498,460,958,958,0,958,0,1,0,2,5,0,1960,1,301,0,0
157500,20,17600,6,5,1960,1960,30,1270,208,1478,1478,0,1478,1,2,0,3,6,2,1960,2,498,0,40
154000,160,2448,7,5,2003,2004,106,573,191,764,764,862,1626,1,2,1,2,6,0,2003,2,474,0,27
437154,60,20431,9,5,2005,2006,870,1410,438,1848,1848,880,2728,1,2,1,4,10,2,2006,3,706,0,0
318061,120,7820,9,5,2007,2007,362,0,1869,1869,1869,0,1869,0,2,0,2,6,1,2007,2,617,210,54
190000,120,5271,7,5,1986,1986,0,1082,371,1453,1453,0,1453,1,1,1,2,6,1,1986,2,445,0,80
95000,50,9084,5,6,1941,1950,0,236,0,616,616,495,1111,0,1,0,3,5,0,1941,1,200,48,0
105900,30,8520,6,8,1928,2003,0,0,624,624,720,0,720,0,1,0,2,5,0,2005,2,484,106,0
140000,50,8400,6,5,1940,2000,0,388,552,940,1192,403,1595,0,1,0,2,6,2,1940,1,240,0,0
177500,20,11249,6,5,1995,1995,0,334,322,1200,1200,0,1200,1,2,0,3,6,0,1995,2,521,0,26
173000,20,9248,6,6,1992,1992,106,560,598,1158,1167,0,1167,1,2,0,3,6,0,1992,2,400,120,26
134000,120,4224,5,5,1976,1976,0,874,268,1142,1142,0,1142,1,1,1,3,6,1,1976,2,528,536,90
130000,80,6930,5,4,1958,1958,120,300,468,1062,1352,0,1352,0,1,0,3,6,0,1958,1,288,168,0
280000,60,12011,8,5,1998,1998,530,956,130,1086,1086,838,1924,1,2,1,3,7,1,1998,2,592,208,75
156000,85,7540,6,6,1978,1978,0,773,115,888,912,0,912,1,1,0,2,5,1,1978,2,470,0,0
145000,50,9144,5,5,1940,1982,0,399,484,883,988,517,1505,1,1,0,3,8,0,1940,1,240,0,0
198500,85,7301,7,5,2003,2003,500,0,0,0,495,1427,1922,0,3,0,4,7,1,2003,2,672,0,0
118000,160,1680,6,8,1972,2007,510,162,321,483,483,504,987,0,1,1,2,5,0,1972,1,264,250,0
190000,60,18800,6,5,1976,1976,120,712,84,796,790,784,1574,1,2,1,3,6,1,1976,2,566,306,111
147000,70,10690,5,7,1920,1997,0,456,216,672,672,672,1344,0,1,0,3,6,0,1964,1,468,0,128
159000,20,9500,6,5,1963,1963,247,609,785,1394,1394,0,1394,1,1,1,3,6,2,1963,2,514,0,76
165000,80,9150,6,5,1962,1962,305,371,728,1099,1431,0,1431,0,1,0,3,6,1,1962,1,296,64,110
132000,20,7800,5,6,1954,1954,200,540,728,1268,1268,0,1268,0,1,0,2,7,1,1954,1,244,0,98
162000,20,9830,5,7,1959,2006,0,72,733,1063,1287,0,1287,1,1,0,3,7,1,1997,2,576,364,17
172400,60,8121,6,5,2000,2000,0,0,953,953,953,711,1664,0,2,1,3,7,1,2000,2,460,100,40
134432,50,17120,4,4,1959,1959,0,0,0,0,1120,468,1588,0,2,0,4,7,1,1991,2,680,0,59
125000,120,7175,6,5,1984,1984,0,623,0,744,752,0,752,1,1,0,2,4,0,1984,1,264,353,0
123000,20,10634,5,6,1953,1953,0,428,0,608,1319,0,1319,1,1,0,3,5,0,1953,1,270,66,0
219500,60,8200,7,5,2003,2004,0,0,847,847,847,1081,1928,0,2,1,4,8,1,2003,2,434,100,48
61000,30,10020,1,1,1922,1950,0,350,333,683,904,0,904,1,0,1,1,4,0,1980,0,0,0,0
148000,85,8846,5,5,1996,1996,0,298,572,870,914,0,914,0,1,0,2,5,0,1998,2,576,0,0
340000,60,11143,8,5,2004,2005,0,0,1580,1580,1580,886,2466,0,3,0,4,8,1,2004,2,610,159,214
394432,20,11394,9,2,2010,2010,350,1445,411,1856,1856,0,1856,1,1,1,1,8,1,2010,3,834,113,0
179000,60,8123,6,5,2000,2000,16,0,982,982,1007,793,1800,0,2,1,3,7,1,2000,2,463,100,63
127000,50,5000,5,6,1924,1950,0,218,808,1026,1026,665,1691,0,2,0,3,6,1,1924,1,308,0,0
187750,20,7200,7,5,2006,2006,0,0,1293,1293,1301,0,1301,1,2,0,2,5,1,2006,2,572,216,121
213500,60,9245,7,5,2006,2006,0,0,939,939,939,858,1797,0,2,1,3,8,0,2006,2,639,144,53
76000,45,9000,6,3,1928,1950,0,0,784,784,784,0,784,0,1,0,2,5,0,1950,2,360,0,0
240000,60,53107,6,5,1992,1992,0,985,595,1580,1079,874,1953,1,2,1,3,9,2,1992,2,501,216,231
192000,120,3182,8,5,2004,2005,16,24,1232,1256,1269,0,1269,0,2,0,2,6,1,2004,2,430,146,20
81000,50,8410,5,3,1910,1996,0,0,658,658,658,526,1184,0,1,0,5,8,0,1980,0,0,0,151
125000,80,7200,6,6,1976,1976,255,631,410,1041,1125,0,1125,1,1,0,3,6,1,1977,1,352,296,0
191000,20,9382,7,5,1999,2000,125,0,1468,1468,1479,0,1479,0,2,0,3,6,0,1999,2,577,120,25
426000,60,12474,10,5,2007,2008,272,1280,402,1682,1742,590,2332,1,2,1,3,9,1,2008,3,846,196,134
119000,50,8405,5,8,1900,1950,0,241,229,861,961,406,1367,1,1,0,4,7,0,1978,1,384,0,130
215000,60,12209,6,5,2001,2002,0,690,114,804,804,1157,1961,1,2,1,3,7,1,2001,2,560,125,192
106500,20,8339,5,7,1959,1959,0,0,0,0,882,0,882,0,1,0,3,5,0,1959,1,294,0,0
100000,30,7446,4,5,1941,1950,0,266,522,788,788,0,788,0,1,0,2,4,2,1980,0,0,0,0
109000,50,10134,5,6,1940,1950,0,0,735,735,735,299,1034,0,1,0,2,5,0,1940,1,240,0,39
129000,20,9571,5,6,1956,1956,0,739,405,1144,1144,0,1144,1,1,0,3,6,0,1956,1,596,44,0
123000,20,7200,5,5,1972,1972,0,777,117,894,894,0,894,0,1,0,2,6,0,1985,2,600,215,0
169500,60,7590,5,5,1962,1962,288,540,324,864,876,936,1812,0,2,0,4,8,1,1962,1,264,0,168
67000,30,8967,5,2,1920,1950,0,0,961,961,1077,0,1077,0,1,0,2,6,0,1920,1,338,0,0
241000,60,8125,7,5,2006,2007,100,812,280,1092,1112,438,1550,1,2,0,2,7,0,2007,2,438,0,168
245500,120,14963,8,5,1996,1996,0,786,474,1260,1288,0,1288,1,1,1,1,4,2,1996,2,500,120,30
164990,20,8767,7,5,2005,2005,0,24,1286,1310,1310,0,1310,0,2,0,3,6,1,2005,2,400,0,0
108000,30,10200,5,8,1940,1997,0,0,672,672,672,0,672,0,1,0,2,4,0,1940,1,240,168,0
258000,60,12090,8,5,1998,1998,650,0,1141,1141,1165,1098,2263,0,2,1,4,10,1,1998,2,420,144,123
168000,60,10364,6,5,1995,1996,0,0,806,806,806,766,1572,0,2,1,3,7,1,1995,2,373,0,40
150000,20,9991,4,4,1976,1993,0,1116,165,1281,1620,0,1620,1,2,0,3,8,1,1993,2,490,120,78
115000,50,10480,6,5,1936,1950,0,0,1064,1064,1166,0,1639,0,1,0,3,6,0,1936,1,240,0,0
177000,70,15576,6,7,1915,1976,0,0,840,840,840,840,1680,0,2,0,4,8,0,1960,1,308,0,0
280000,60,14154,7,5,2006,2006,350,0,1063,1063,1071,1101,2172,0,2,1,3,9,1,2006,3,947,192,62
339750,60,10800,8,5,2007,2008,100,789,245,1034,1050,1028,2078,1,2,1,3,8,1,2008,3,836,0,102
60000,20,9571,5,3,1958,1958,0,0,1276,1276,1276,0,1276,0,1,0,3,5,0,1958,1,350,0,0
145000,190,34650,5,5,1955,1955,0,1056,0,1056,1056,0,1056,1,1,0,3,5,0,1955,2,572,264,0
222000,20,4403,7,5,2009,2009,432,578,892,1470,1478,0,1478,1,2,1,2,7,1,2009,2,484,0,144
115000,30,8960,5,6,1927,1950,0,0,1008,1008,1028,0,1028,0,1,0,2,5,1,1927,2,360,0,0
228000,60,11228,7,5,1993,1993,0,50,499,1080,1080,1017,2097,0,2,1,3,9,1,1993,3,678,196,187
181134,20,8899,7,5,2007,2007,0,24,1316,1340,1340,0,1340,0,2,0,3,6,0,2007,2,396,100,30
149500,60,7844,6,7,1978,1978,203,209,463,672,672,728,1400,0,1,1,3,6,1,1978,2,440,0,0
239000,70,22420,6,6,1918,1950,0,1128,242,1370,1370,1254,2624,1,2,1,4,10,1,1918,3,864,0,0
126000,50,8160,5,6,1940,1950,0,312,444,756,756,378,1134,1,1,1,3,7,0,1940,1,240,0,0
142000,20,8450,5,6,1968,1968,0,775,281,1056,1056,0,1056,1,1,0,3,6,1,1968,1,304,0,85
206300,90,7060,7,5,1997,1998,200,1309,35,1344,1344,0,1344,2,2,0,2,8,0,1997,4,784,0,0
215000,20,16635,6,7,1977,2000,126,1246,356,1602,1602,0,1602,0,2,0,3,8,1,1977,2,529,240,0
113000,20,21750,5,5,1954,1954,0,0,988,988,988,0,988,0,1,0,2,4,0,1954,2,520,0,0
315000,60,9200,8,5,1998,1998,473,986,484,1470,1470,1160,2630,1,2,1,4,8,1,1998,3,696,0,66
139000,20,9000,6,5,1956,1956,74,616,580,1196,1196,0,1196,1,1,0,2,6,1,1956,1,297,0,44
135000,60,3378,7,8,1946,1992,0,0,651,651,707,682,1389,0,1,1,3,6,2,1947,1,240,0,0
275000,80,12800,7,5,1989,1989,145,1518,0,1518,1644,0,1644,1,2,0,2,5,1,1989,2,569,80,0
109008,20,8593,4,6,1957,1957,0,288,619,907,907,0,907,0,1,0,3,5,0,1964,1,352,0,0
195400,20,6762,7,5,2007,2007,108,664,544,1208,1208,0,1208,1,2,0,2,6,0,2007,2,628,105,54
175000,20,11457,6,5,1988,1988,0,1005,387,1392,1412,0,1412,1,2,0,3,6,1,1988,2,576,0,0
85400,160,1680,6,5,1971,1971,232,387,96,483,483,504,987,0,1,1,2,4,0,1971,1,264,0,0
79900,50,5586,6,7,1920,1998,0,0,901,901,1088,110,1198,0,1,0,4,7,0,1980,0,0,0,98
122500,160,1920,5,5,1971,1971,376,471,294,765,765,600,1365,1,1,1,2,6,0,1971,2,440,240,36
181000,60,10839,6,5,1997,1998,0,0,926,926,926,678,1604,0,2,1,3,7,1,1997,2,470,0,36
81000,180,1890,4,7,1972,1972,0,495,135,630,630,0,630,1,1,0,1,3,0,1980,0,0,88,0
212000,60,10667,7,6,1996,1996,0,385,70,799,827,834,1661,1,2,1,3,6,1,1996,2,550,158,61
116000,50,4400,6,8,1920,1950,0,0,648,648,734,384,1118,0,1,0,2,6,0,1990,2,440,0,0
119000,45,6000,6,7,1926,2004,0,0,884,884,904,0,904,0,1,0,2,4,0,1926,1,180,0,0
90350,30,4280,5,6,1913,2002,0,365,75,440,694,0,694,0,1,0,2,4,1,1990,1,352,0,0
110000,50,12354,6,8,1920,2000,0,0,684,684,684,512,1196,0,1,0,3,7,0,2005,2,528,0,46
555000,20,15431,10,5,2008,2008,200,1767,788,3094,2402,0,2402,1,2,0,2,10,2,2008,3,672,0,72
118000,90,12108,4,4,1955,1955,270,133,1307,1440,1440,0,1440,0,2,0,4,8,0,1980,0,0,0,0
162900,50,6240,5,7,1930,1992,0,0,1078,1078,1128,445,1573,0,2,0,3,8,1,1930,2,360,0,0
172500,120,3922,7,5,2006,2007,72,0,1258,1258,1258,0,1258,0,2,0,2,6,1,2007,3,648,144,16
210000,60,8750,7,5,1994,1995,0,642,273,915,933,975,1908,1,2,1,4,8,1,1994,2,493,144,133
127500,20,9855,6,5,1956,1956,0,0,1436,1436,1689,0,1689,0,1,0,3,7,1,1956,2,480,0,0
190000,20,16492,6,6,1966,2002,0,247,557,1517,1888,0,1888,0,2,1,2,6,1,1966,2,578,0,0
199900,60,11214,7,5,1998,1999,0,0,930,930,956,930,1886,0,2,1,4,10,1,1998,2,431,89,0
119500,50,8600,6,6,1937,1950,0,0,780,780,780,596,1376,0,2,0,3,7,1,1937,1,198,0,0
120000,50,6000,3,7,1948,2002,0,331,318,649,679,504,1183,0,1,1,2,6,0,1981,1,308,0,176
110000,30,5684,6,8,1930,2005,0,0,813,813,813,0,813,0,1,0,2,5,0,1932,1,270,0,113
280000,20,70761,7,5,1975,1975,0,655,878,1533,1533,0,1533,1,2,0,2,5,2,1975,2,576,200,54
204000,60,9303,6,5,1996,1997,42,742,130,872,888,868,1756,1,2,1,3,7,0,1996,2,422,144,122
210000,60,9000,8,5,2008,2008,0,0,768,768,786,804,1590,0,2,1,3,6,0,2008,2,676,0,30
188000,90,9297,5,5,1976,1976,0,1606,122,1728,1728,0,1728,2,2,0,4,8,0,1976,2,560,0,0
175500,20,9600,7,6,1973,1973,320,916,326,1242,1242,0,1242,0,1,1,3,6,1,1973,2,528,0,0
98000,70,4571,5,5,1916,1950,0,0,624,624,624,720,1344,0,1,0,4,7,0,1916,3,513,0,0
256000,20,53227,4,6,1954,1994,0,1116,248,1364,1663,0,1663,1,1,0,2,6,2,1954,2,529,224,137
161000,70,5100,8,7,1925,1996,0,0,588,588,833,833,1666,0,1,0,3,7,1,1925,1,228,192,63
110000,50,7015,5,4,1950,1950,161,185,524,709,979,224,1203,1,1,0,3,5,1,1950,1,352,0,0
263435,60,8004,8,5,2009,2009,110,544,288,832,832,1103,1935,1,2,1,3,8,0,2009,2,552,0,150
155000,70,7200,7,9,1936,2007,0,350,0,560,575,560,1135,1,1,0,3,6,0,1971,2,576,256,0
62383,20,8281,5,5,1965,1965,0,553,0,864,864,0,864,0,1,0,3,5,1,1965,1,360,0,0
188700,70,11988,6,7,1934,1995,0,326,389,715,849,811,1660,0,1,1,3,6,1,1939,1,240,0,0
124000,20,8430,5,5,1978,1978,136,616,424,1040,1040,0,1040,0,2,0,3,5,0,1980,0,0,0,0
178740,120,3072,7,5,2004,2004,18,0,1375,1375,1414,0,1414,0,2,0,2,6,1,2004,2,398,144,20
167000,20,10628,7,5,1970,1970,0,778,499,1277,1277,0,1277,1,1,0,2,5,1,1970,2,526,0,0
146500,70,9480,5,7,1942,1995,224,386,342,728,888,756,1644,0,1,1,3,7,2,1942,1,312,168,0
250000,20,11428,8,5,2006,2006,248,0,1626,1626,1634,0,1634,0,2,0,3,7,1,2006,3,866,0,44
187000,60,9291,6,5,1993,1993,120,426,406,832,832,878,1710,0,2,1,3,7,0,1993,2,506,144,70
212000,120,6820,8,5,1985,1985,0,368,0,1488,1502,0,1502,1,1,1,1,4,0,1985,2,528,0,54
190000,60,11952,7,6,1977,1977,0,0,808,808,1161,808,1969,0,2,1,3,8,1,1977,2,534,0,0
148000,180,3675,6,5,2005,2005,80,459,88,547,1072,0,1072,1,1,0,2,5,0,2005,2,525,0,28
440000,20,14977,8,5,2006,2007,304,1350,626,1976,1976,0,1976,1,2,0,2,7,1,2006,3,908,250,63
251000,120,5330,8,5,2000,2000,0,1196,298,1494,1652,0,1652,1,2,0,2,6,0,2000,2,499,96,48
132500,20,8480,5,6,1963,1963,0,630,340,970,970,0,970,1,1,0,2,5,0,1996,2,624,0,24
208900,20,13125,6,5,1997,1998,215,994,484,1478,1493,0,1493,1,2,0,3,7,1,1997,2,508,140,39
